0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0.5719594,0.56467074,0.5142356,0.41469303,0.38066486,0.32796305,0.32853815,0.5667284,0.5056187,0.326756,1.0000008,0.4318851,0.43517438,0.3548988,0.31575584,0.43216863,0.3245643,0.42068592,0.41559273,0.35287777,0.49642304,0.44385266,0.46290436,0.38728392
0.62770396,0.60770804,0.60452247,0.66454786,0.42478994,0.37275338,0.37275442,0.5012959,0.6159199,0.54552,0.4318851,0.9999998,0.3935394,0.40810573,0.38660866,0.48401684,0.5654872,0.46341825,0.42239028,0.40907136,0.60788494,0.49100998,0.45615917,0.56620324
0.57162064,0.6272912,0.62734663,0.4348408,0.44456115,0.3983747,0.38833565,0.61537623,0.44008908,0.26996353,0.43517438,0.3935394,0.9999995,0.44506806,0.38635027,0.5858867,0.36224234,0.39100495,0.31800416,0.3142673,0.45504066,0.30449367,0.34778404,0.3908531
0.49232334,0.41335657,0.50768584,0.3959937,0.3778352,0.38191047,0.35733968,0.39822558,0.42079085,0.28694004,0.3548988,0.40810573,0.44506806,0.99999976,0.40801677,0.53781223,0.5547296,0.3892375,0.4966561,0.49638748,0.50642383,0.39452553,0.46186253,0.5017578
0.42198476,0.4493572,0.4555198,0.34832573,0.37688532,0.3337743,0.25357902,0.33833015,0.31914172,0.3064598,0.31575584,0.38660866,0.38635027,0.40801677,1.0,0.55689144,0.40184957,0.378527,0.32935384,0.50296223,0.38459405,0.3266914,0.4307125,0.40199822
0.6626663,0.58150446,0.6533014,0.47638282,0.56846637,0.4432784,0.36520422,0.60116565,0.47417802,0.41697514,0.43216863,0.48401684,0.5858867,0.53781223,0.55689144,1.0000001,0.41539094,0.40761158,0.3835041,0.4752479,0.669971,0.45589018,0.53216183,0.5641069
0.4816012,0.44487906,0.4979134,0.38497972,0.3761917,0.44849443,0.4079402,0.3764186,0.43196148,0.33919865,0.3245643,0.5654872,0.36224234,0.5547296,0.40184957,0.41539094,1.0000002,0.41398203,0.6135774,0.5079417,0.4624241,0.4194768,0.3888504,0.4942895
0.5104284,0.41102248,0.49165028,0.43834123,0.41711333,0.3649198,0.48809978,0.4451021,0.48576444,0.17642474,0.42068592,0.46341825,0.39100495,0.3892375,0.378527,0.40761158,0.41398203,1.0000002,0.40536574,0.4232405,0.54611725,0.40134487,0.42366084,0.43900254
0.52056235,0.41926506,0.45941994,0.36651284,0.4019518,0.41884825,0.33491972,0.3802282,0.4155914,0.34408417,0.41559273,0.42239028,0.31800416,0.4966561,0.32935384,0.3835041,0.6135774,0.40536574,1.000001,0.50959635,0.47928482,0.4115202,0.4951633,0.5515879
0.49403268,0.40272528,0.42876434,0.3722713,0.30595893,0.48926994,0.3046095,0.35337934,0.35114124,0.38151854,0.35287777,0.40907136,0.3142673,0.49638748,0.50296223,0.4752479,0.5079417,0.4232405,0.50959635,0.9999996,0.48745948,0.36746505,0.3945228,0.55812913
0.73501647,0.60009784,0.7568894,0.57386947,0.4897211,0.47343865,0.347672,0.5472369,0.6070274,0.40117073,0.49642304,0.60788494,0.45504066,0.50642383,0.38459405,0.669971,0.4624241,0.54611725,0.47928482,0.48745948,1.0000005,0.67122614,0.62661517,0.62430257
0.5660187,0.4445044,0.61591023,0.4858811,0.58771056,0.39863297,0.3036538,0.46169907,0.5978957,0.29450274,0.44385266,0.49100998,0.30449367,0.39452553,0.3266914,0.45589018,0.4194768,0.40134487,0.4115202,0.36746505,0.67122614,1.0000002,0.38592753,0.44012928
0.6002561,0.43752035,0.51184416,0.37862965,0.4314308,0.33232898,0.23565999,0.4063562,0.41724616,0.43031552,0.46290436,0.45615917,0.34778404,0.46186253,0.4307125,0.53216183,0.3888504,0.42366084,0.4951633,0.3945228,0.62661517,0.38592753,1.0000004,0.5789542
0.6188652,0.556141,0.5557864,0.55239934,0.48390183,0.5180457,0.38865247,0.47857696,0.43388128,0.4605658,0.38728392,0.56620324,0.3908531,0.5017578,0.40199822,0.5641069,0.4942895,0.43900254,0.5515879,0.55812913,0.62430257,0.44012928,0.5789542,1.000001
